sale_id,product_id,customer_id,sales_date,discount,final_price
8102,15,109,2024-02-15,0.05,284.05
8103,12,36,2024-03-15,0.0,169.0
8104,6,10,2024-03-14,0.1,161.1
8105,2,11,2024-11-06,0.0,199.0
8106,5,56,2024-12-18,0.1,116.1
8107,7,9,2024-03-10,0.1,404.1
8108,4,55,2024-07-26,0.0,699.0
8109,3,42,2024-10-03,0.15,424.15
8110,3,1,2024-11-11,0.0,499.0
8111,15,26,2024-02-29,0.05,284.05
8112,9,37,2024-07-19,0.05,569.05
8113,3,78,2024-04-12,0.15,424.15
8114,10,112,2024-09-20,0.1,170.1
8115,11,47,2024-11-21,0.05,616.55
8116,12,107,2024-08-06,0.1,152.1
8117,15,112,2024-11-08,0.05,284.05
8118,3,58,2024-10-01,0.1,449.1
8119,4,72,2024-01-12,0.2,559.2
8120,6,40,2024-10-22,0.1,161.1
8121,12,102,2024-04-30,0.0,169.0
8122,5,90,2024-05-17,0.1,116.1
8123,10,108,2024-11-03,0.0,189.0
8124,1,85,2024-12-23,0.1,134.1
8125,8,115,2024-08-30,0.0,159.0
8126,8,54,2024-11-18,0.0,159.0
8127,6,74,2024-10-17,0.1,161.1
8128,4,64,2024-11-27,0.05,664.05
8129,5,84,2024-08-29,0.15,109.65
8130,11,31,2024-12-11,0.3,454.3
8131,3,61,2024-09-27,0.1,449.1
8132,1,40,2024-07-09,0.0,149.0
8133,2,10,2024-06-05,0.0,199.0
8134,10,7,2024-05-28,0.1,170.1
8135,6,25,2024-06-16,0.15,152.15
8136,12,93,2024-09-17,0.0,169.0
8137,15,54,2024-03-21,0.05,284.05
8138,4,64,2024-06-11,0.1,629.1
8139,2,15,2024-11-26,0.2,159.2
8140,2,57,2024-06-19,0.1,179.1
8141,2,27,2024-12-12,0.15,169.15
8142,6,66,2024-02-18,0.05,170.05
8143,15,108,2024-03-27,0.15,254.15
8144,9,89,2024-06-15,0.2,479.2
8145,14,66,2024-03-19,0.05,94.05
8146,1,21,2024-05-05,0.05,141.55
8147,14,63,2024-02-14,0.1,89.1
8148,3,79,2024-07-21,0.15,424.15
8149,1,50,2024-12-23,0.15,126.65
8150,10,112,2024-09-03,0.0,189.0
8151,14,97,2024-03-01,0.0,99.0
8152,2,69,2024-03-27,0.05,189.05
8153,4,107,2024-12-18,0.2,559.2
8154,8,5,2024-01-28,0.1,143.1
8155,9,107,2024-05-01,0.05,569.05
8156,10,15,2024-05-13,0.1,170.1
8157,10,9,2024-06-14,0.05,179.55
8158,1,43,2024-04-27,0.0,149.0
8159,8,108,2024-12-28,0.1,143.1
8160,5,6,2024-12-19,0.0,129.0
8161,3,32,2024-02-15,0.0,499.0
8162,4,53,2024-06-30,0.0,699.0
8163,9,4,2024-05-13,0.1,539.1
8164,8,22,2024-06-21,0.1,143.1
8165,11,81,2024-03-06,0.2,519.2
8166,2,25,2024-02-05,0.05,189.05
8167,2,96,2024-12-31,0.1,179.1
8168,12,105,2024-07-08,0.0,169.0
8169,14,46,2024-04-14,0.1,89.1
8170,13,111,2024-10-21,0.05,521.55
8171,3,33,2024-09-08,0.05,474.05
8172,15,35,2024-04-06,0.1,269.1
8173,6,116,2024-12-12,0.0,179.0
8174,3,63,2024-07-26,0.05,474.05
8175,6,9,2024-10-11,0.05,170.05
8176,13,11,2024-05-18,0.2,439.2
8177,10,86,2024-03-12,0.0,189.0
8178,12,17,2024-12-05,0.0,169.0
8179,8,49,2024-04-30,0.1,143.1
8180,1,7,2024-08-05,0.0,149.0
8181,7,119,2024-08-09,0.05,426.55
8182,4,47,2024-01-04,0.05,664.05
8183,6,47,2024-09-22,0.05,170.05
8184,10,86,2024-02-11,0.05,179.55
8185,9,45,2024-01-28,0.05,569.05
8186,7,43,2024-03-09,0.1,404.1
8187,9,58,2024-04-24,0.1,539.1
8188,9,18,2024-11-15,0.1,539.1
8189,9,113,2024-02-02,0.0,599.0
8190,9,83,2024-02-14,0.05,569.05
8191,3,88,2024-01-23,0.05,474.05
8192,3,92,2024-01-11,0.15,424.15
8193,10,114,2024-01-10,0.1,170.1
8194,10,51,2024-12-30,0.1,170.1
8195,10,10,2024-02-03,0.0,189.0
8196,12,119,2024-07-15,0.15,143.65
8197,12,77,2024-08-24,0.2,135.2
8198,6,116,2024-08-02,0.0,179.0
8199,9,104,2024-10-10,0.0,599.0
8200,9,2,2024-07-31,0.05,569.05
8201,11,67,2024-08-19,0.15,551.65
8202,1,30,2024-07-19,0.05,141.55
8203,8,36,2024-11-10,0.0,159.0
8204,15,91,2024-04-24,0.1,269.1
8205,3,43,2024-07-03,0.05,474.05
8206,2,17,2024-11-03,0.0,199.0
8207,4,106,2024-08-23,0.05,664.05
8208,4,10,2024-11-03,0.0,699.0
8209,6,114,2024-09-17,0.0,179.0
8210,8,99,2024-02-19,0.1,143.1
8211,11,22,2024-03-14,0.05,616.55
8212,15,66,2024-08-25,0.05,284.05
8213,13,83,2024-05-13,0.1,494.1
8214,14,120,2024-06-04,0.1,89.1
8215,11,5,2024-12-30,0.1,584.1
8216,3,10,2024-11-04,0.3,349.3
8217,5,66,2024-11-22,0.1,116.1
8218,15,101,2024-05-28,0.1,269.1
8219,11,105,2024-09-18,0.0,649.0
8220,10,74,2024-01-08,0.05,179.55
8221,13,88,2024-12-06,0.05,521.55
8222,2,56,2024-07-20,0.15,169.15
8223,7,52,2024-06-30,0.0,449.0
8224,15,6,2024-03-19,0.0,299.0
8225,5,31,2024-12-03,0.05,122.55
8226,13,85,2024-12-23,0.05,521.55
8227,12,57,2024-01-08,0.2,135.2
8228,14,103,2024-09-04,0.0,99.0
8229,2,1,2024-12-07,0.15,169.15
8230,10,86,2024-06-17,0.0,189.0
8231,11,12,2024-04-20,0.0,649.0
8232,3,5,2024-01-23,0.05,474.05
8233,6,98,2024-04-03,0.15,152.15
8234,2,93,2024-03-05,0.15,169.15
8235,15,10,2024-10-10,0.0,299.0
8236,6,57,2024-08-15,0.0,179.0
8237,13,43,2024-01-19,0.0,549.0
8238,9,10,2024-10-06,0.0,599.0
8239,7,114,2024-08-22,0.0,449.0
8240,11,68,2024-12-02,0.1,584.1
8241,12,71,2024-03-19,0.1,152.1
8242,15,93,2024-11-03,0.05,284.05
8243,11,81,2024-12-06,0.0,649.0
8244,5,14,2024-08-27,0.2,103.2
8245,6,19,2024-10-06,0.0,179.0
8246,11,30,2024-03-30,0.05,616.55
8247,9,67,2024-04-10,0.0,599.0
8248,4,97,2024-09-04,0.0,699.0
8249,9,8,2024-06-17,0.2,479.2
8250,2,113,2024-11-09,0.15,169.15
8251,12,93,2024-02-25,0.15,143.65
8252,4,33,2024-02-16,0.0,699.0
8253,5,49,2024-12-15,0.0,129.0
8254,10,108,2024-06-21,0.05,179.55
8255,1,17,2024-03-20,0.0,149.0
8256,2,25,2024-07-04,0.05,189.05
8257,4,6,2024-02-11,0.1,629.1
8258,10,63,2024-01-21,0.05,179.55
8259,9,33,2024-04-29,0.0,599.0
8260,15,84,2024-07-23,0.1,269.1
8261,15,13,2024-10-21,0.0,299.0
8262,10,22,2024-02-12,0.15,160.65
8263,6,59,2024-10-08,0.0,179.0
8264,13,39,2024-11-20,0.05,521.55
8265,10,37,2024-09-04,0.0,189.0
8266,8,75,2024-05-11,0.2,127.2
8267,7,64,2024-06-26,0.15,381.65
8268,7,89,2024-10-29,0.05,426.55
8269,6,67,2024-08-05,0.05,170.05
8270,2,72,2024-12-18,0.05,189.05
8271,3,74,2024-12-14,0.0,499.0
8272,3,46,2024-03-01,0.0,499.0
8273,11,34,2024-01-26,0.0,649.0
8274,12,2,2024-10-24,0.15,143.65
8275,4,109,2024-08-14,0.05,664.05
8276,9,64,2024-09-18,0.05,569.05
8277,9,41,2024-11-02,0.0,599.0
8278,4,21,2024-07-17,0.0,699.0
8279,6,15,2024-08-22,0.0,179.0
8280,7,65,2024-10-20,0.05,426.55
8281,15,42,2024-05-30,0.0,299.0
8282,1,4,2024-07-23,0.05,141.55
8283,1,40,2024-10-23,0.05,141.55
8284,14,48,2024-03-01,0.0,99.0
8285,10,3,2024-04-26,0.0,189.0
8286,15,37,2024-06-11,0.0,299.0
8287,6,13,2024-02-07,0.05,170.05
8288,14,13,2024-09-07,0.0,99.0
8289,7,37,2024-06-02,0.05,426.55
8290,12,59,2024-09-02,0.15,143.65
8291,6,11,2024-08-10,0.05,170.05
8292,4,78,2024-12-01,0.05,664.05
8293,6,16,2024-12-10,0.0,179.0
8294,14,64,2024-05-26,0.05,94.05
8295,4,1,2024-11-08,0.1,629.1
8296,1,6,2024-01-09,0.0,149.0
8297,13,74,2024-08-11,0.05,521.55
8298,8,42,2024-09-08,0.0,159.0
8299,8,109,2024-04-21,0.0,159.0
8300,8,67,2024-11-12,0.1,143.1
8301,13,24,2024-01-22,0.0,549.0
8302,7,28,2024-10-26,0.05,426.55
8303,5,59,2024-11-15,0.1,116.1
8304,4,32,2024-10-30,0.15,594.15
8305,15,14,2024-11-26,0.05,284.05
8306,10,42,2024-12-29,0.05,179.55
8307,3,109,2024-06-20,0.1,449.1
8308,6,9,2024-04-08,0.15,152.15
8309,1,77,2024-11-24,0.0,149.0
8310,11,52,2024-09-22,0.15,551.65
8311,1,90,2024-01-14,0.15,126.65
8312,12,113,2024-05-06,0.0,169.0
8313,7,78,2024-04-28,0.15,381.65
8314,3,57,2024-03-14,0.2,399.2
8315,10,39,2024-08-15,0.1,170.1
8316,4,63,2024-12-31,0.05,664.05
8317,7,77,2024-08-04,0.1,404.1
8318,15,93,2024-12-07,0.1,269.1
8319,13,10,2024-10-28,0.05,521.55
8320,11,54,2024-01-14,0.0,649.0
8321,6,19,2024-10-09,0.0,179.0
8322,14,69,2024-01-02,0.0,99.0
8323,10,7,2024-03-05,0.05,179.55
8324,4,85,2024-10-29,0.0,699.0
8325,7,32,2024-12-25,0.1,404.1
8326,12,44,2024-08-22,0.1,152.1
8327,15,52,2024-05-01,0.15,254.15
8328,9,34,2024-08-21,0.05,569.05
8329,14,59,2024-04-26,0.05,94.05
8330,7,78,2024-05-09,0.1,404.1
8331,10,4,2024-11-23,0.05,179.55
8332,5,61,2024-09-20,0.05,122.55
8333,13,97,2024-11-12,0.2,439.2
8334,4,67,2024-11-23,0.1,629.1
8335,14,30,2024-10-14,0.05,94.05
8336,1,21,2024-10-27,0.0,149.0
8337,2,20,2024-03-17,0.1,179.1
8338,15,9,2024-11-01,0.05,284.05
8339,6,52,2024-12-08,0.05,170.05
8340,1,27,2024-11-18,0.0,149.0
8341,12,27,2024-05-29,0.05,160.55
8342,8,76,2024-08-21,0.1,143.1
8343,10,88,2024-05-12,0.0,189.0
8344,12,98,2024-02-09,0.1,152.1
8345,11,49,2024-07-29,0.15,551.65
8346,13,62,2024-08-13,0.3,384.3
8347,6,98,2024-11-03,0.05,170.05
8348,8,99,2024-05-09,0.0,159.0
8349,1,20,2024-08-03,0.05,141.55
8350,2,62,2024-09-05,0.2,159.2
8351,6,111,2024-08-13,0.0,179.0
8352,15,21,2024-11-21,0.3,209.3
8353,6,114,2024-12-16,0.1,161.1
8354,7,12,2024-06-18,0.15,381.65
8355,6,116,2024-11-14,0.05,170.05
8356,15,75,2024-11-23,0.05,284.05
8357,11,110,2024-09-06,0.05,616.55
8358,11,44,2024-07-16,0.1,584.1
8359,14,87,2024-12-20,0.0,99.0
8360,10,64,2024-09-16,0.0,189.0
8361,12,34,2024-08-31,0.05,160.55
8362,8,80,2024-02-18,0.15,135.15
8363,4,53,2024-10-30,0.15,594.15
8364,12,12,2024-10-14,0.1,152.1
8365,4,72,2024-05-19,0.05,664.05
8366,15,22,2024-09-03,0.1,269.1
8367,3,1,2024-03-02,0.05,474.05
8368,6,48,2024-02-21,0.05,170.05
8369,12,43,2024-02-08,0.0,169.0
8370,2,101,2024-04-06,0.1,179.1
8371,3,80,2024-01-13,0.05,474.05
8372,4,115,2024-10-30,0.05,664.05
8373,14,81,2024-12-15,0.05,94.05
8374,12,71,2024-03-31,0.05,160.55
8375,2,13,2024-11-24,0.05,189.05
8376,11,87,2024-03-14,0.1,584.1
8377,3,20,2024-03-09,0.15,424.15
8378,14,68,2024-04-24,0.05,94.05
8379,3,100,2024-11-15,0.05,474.05
8380,15,94,2024-07-11,0.0,299.0
8381,9,63,2024-09-26,0.05,569.05
8382,15,37,2024-05-12,0.1,269.1
8383,3,46,2024-08-24,0.1,449.1
8384,5,20,2024-01-14,0.15,109.65
8385,3,30,2024-05-23,0.1,449.1
8386,13,115,2024-10-15,0.05,521.55
8387,11,36,2024-05-18,0.05,616.55
8388,7,60,2024-01-27,0.15,381.65
8389,15,48,2024-05-19,0.0,299.0
8390,10,67,2024-12-24,0.0,189.0
8391,13,62,2024-12-13,0.0,549.0
8392,1,41,2024-06-27,0.0,149.0
8393,15,35,2024-03-11,0.15,254.15
8394,11,68,2024-08-25,0.0,649.0
8395,10,44,2024-07-03,0.1,170.1
8396,3,89,2024-12-20,0.05,474.05
8397,13,63,2024-03-18,0.05,521.55
8398,15,94,2024-10-13,0.1,269.1
8399,12,39,2024-12-30,0.0,169.0
8400,2,2,2024-11-18,0.05,189.05
8401,15,109,2024-01-01,0.05,284.05
8402,15,49,2024-04-12,0.3,209.3
8403,5,75,2024-05-15,0.05,122.55
8404,9,114,2024-04-28,0.05,569.05
8405,1,100,2024-05-21,0.0,149.0
8406,3,1,2024-04-12,0.0,499.0
8407,2,62,2024-03-25,0.2,159.2
8408,14,57,2024-01-07,0.05,94.05
8409,2,64,2024-02-25,0.1,179.1
8410,13,41,2024-08-13,0.15,466.65
8411,13,14,2024-07-11,0.0,549.0
8412,9,99,2024-01-06,0.0,599.0
8413,2,10,2024-06-24,0.0,199.0
8414,1,109,2024-03-31,0.0,149.0
8415,12,80,2024-10-25,0.1,152.1
8416,15,79,2024-04-13,0.0,299.0
8417,14,67,2024-06-07,0.2,79.2
8418,10,63,2024-11-05,0.0,189.0
8419,14,84,2024-12-09,0.05,94.05
8420,14,40,2024-06-23,0.1,89.1
8421,6,3,2024-07-28,0.0,179.0
8422,2,69,2024-04-12,0.0,199.0
8423,6,87,2024-08-20,0.2,143.2
8424,14,21,2024-06-14,0.1,89.1
8425,2,21,2024-05-22,0.05,189.05
8426,6,77,2024-03-30,0.05,170.05
8427,9,92,2024-08-12,0.0,599.0
8428,14,28,2024-05-15,0.1,89.1
8429,12,20,2024-04-20,0.05,160.55
8430,11,5,2024-08-07,0.1,584.1
8431,11,52,2024-05-04,0.05,616.55
8432,7,21,2024-10-26,0.2,359.2
8433,1,59,2024-12-04,0.05,141.55
8434,5,87,2024-11-06,0.05,122.55
8435,2,45,2024-08-08,0.05,189.05
8436,7,108,2024-08-26,0.05,426.55
8437,2,7,2024-06-11,0.2,159.2
8438,13,81,2024-02-07,0.0,549.0
8439,14,41,2024-05-01,0.1,89.1
8440,10,64,2024-01-15,0.1,170.1
8441,6,44,2024-09-14,0.1,161.1
8442,5,28,2024-06-26,0.05,122.55
8443,11,45,2024-09-11,0.15,551.65
8444,8,113,2024-06-06,0.05,151.05
8445,6,5,2024-01-02,0.05,170.05
8446,1,9,2024-12-21,0.05,141.55
8447,13,30,2024-11-07,0.0,549.0
8448,7,104,2024-01-10,0.15,381.65
8449,5,19,2024-09-11,0.2,103.2
8450,9,11,2024-12-26,0.05,569.05
8451,6,74,2024-02-18,0.05,170.05
8452,15,79,2024-01-29,0.0,299.0
8453,5,43,2024-01-14,0.15,109.65
8454,3,104,2024-01-24,0.0,499.0
8455,5,65,2024-05-28,0.05,122.55
8456,6,75,2024-11-16,0.05,170.05
8457,15,12,2024-04-08,0.1,269.1
8458,13,106,2024-02-23,0.05,521.55
8459,1,51,2024-05-22,0.05,141.55
8460,4,43,2024-04-10,0.0,699.0
8461,12,83,2024-03-03,0.1,152.1
8462,9,116,2024-06-05,0.0,599.0
8463,4,65,2024-11-02,0.05,664.05
8464,4,112,2024-01-23,0.0,699.0
8465,14,73,2024-05-18,0.05,94.05
8466,6,79,2024-10-11,0.05,170.05
8467,9,55,2024-04-13,0.15,509.15
8468,1,72,2024-03-31,0.05,141.55
8469,13,114,2024-11-07,0.0,549.0
8470,1,68,2024-08-02,0.1,134.1
8471,9,49,2024-12-22,0.0,599.0
8472,6,89,2024-09-18,0.2,143.2
8473,2,96,2024-02-28,0.0,199.0
8474,5,9,2024-11-04,0.1,116.1
8475,7,60,2024-07-26,0.1,404.1
8476,8,3,2024-06-24,0.0,159.0
8477,9,111,2024-08-08,0.0,599.0
8478,6,16,2024-08-29,0.15,152.15
8479,9,19,2024-11-03,0.05,569.05
8480,5,36,2024-02-17,0.3,90.3
8481,13,59,2024-12-13,0.0,549.0
8482,13,111,2024-05-15,0.1,494.1
8483,1,99,2024-05-02,0.05,141.55
8484,9,22,2024-02-29,0.1,539.1
8485,11,2,2024-10-08,0.0,649.0
8486,5,81,2024-08-21,0.3,90.3
8487,3,44,2024-09-03,0.15,424.15
8488,2,14,2024-12-24,0.0,199.0
8489,3,51,2024-11-20,0.0,499.0
8490,8,106,2024-11-05,0.05,151.05
8491,5,3,2024-03-23,0.2,103.2
8492,7,54,2024-09-10,0.15,381.65
8493,5,19,2024-11-21,0.0,129.0
8494,7,62,2024-05-14,0.05,426.55
8495,5,50,2024-06-25,0.2,103.2
8496,8,63,2024-10-22,0.1,143.1
8497,13,25,2024-03-05,0.05,521.55
8498,14,70,2024-01-24,0.0,99.0
8499,1,98,2024-06-27,0.0,149.0
8500,4,89,2024-11-17,0.1,629.1
8501,14,102,2024-12-02,0.1,89.1
8502,1,106,2024-06-28,0.05,141.55
8503,14,20,2024-02-24,0.05,94.05
8504,5,22,2024-11-07,0.1,116.1
8505,10,38,2024-04-26,0.15,160.65
8506,1,102,2024-08-16,0.05,141.55
8507,13,39,2024-12-25,0.2,439.2
8508,9,37,2024-06-03,0.05,569.05
8509,1,1,2024-09-21,0.2,119.2
8510,12,110,2024-08-26,0.3,118.3
8511,10,69,2024-11-05,0.0,189.0
8512,6,17,2024-10-11,0.0,179.0
8513,4,70,2024-04-18,0.2,559.2
8514,13,50,2024-02-03,0.05,521.55
8515,7,81,2024-02-05,0.0,449.0
8516,12,9,2024-09-05,0.1,152.1
8517,15,34,2024-08-12,0.15,254.15
8518,1,39,2024-07-18,0.0,149.0
8519,2,34,2024-11-03,0.0,199.0
8520,11,79,2024-09-08,0.3,454.3
8521,6,32,2024-04-19,0.1,161.1
8522,12,92,2024-01-08,0.0,169.0
8523,4,67,2024-09-19,0.05,664.05
8524,9,46,2024-07-13,0.05,569.05
8525,15,8,2024-02-16,0.15,254.15
8526,6,39,2024-11-05,0.1,161.1
8527,11,12,2024-02-20,0.05,616.55
8528,12,90,2024-08-22,0.1,152.1
8529,1,105,2024-02-23,0.05,141.55
8530,4,31,2024-06-12,0.0,699.0
8531,1,60,2024-09-29,0.05,141.55
8532,9,20,2024-01-12,0.15,509.15
8533,8,17,2024-08-03,0.15,135.15
8534,2,110,2024-09-16,0.15,169.15
8535,12,78,2024-10-19,0.05,160.55
8536,14,18,2024-01-13,0.0,99.0
8537,15,80,2024-05-03,0.1,269.1
8538,4,62,2024-08-31,0.0,699.0
8539,9,71,2024-06-15,0.0,599.0
8540,6,10,2024-08-09,0.0,179.0
8541,7,42,2024-12-23,0.0,449.0
8542,7,44,2024-09-02,0.0,449.0
8543,4,91,2024-04-14,0.05,664.05
8544,8,58,2024-06-22,0.3,111.3
8545,7,60,2024-02-15,0.0,449.0
8546,5,103,2024-04-09,0.05,122.55
8547,13,119,2024-07-19,0.0,549.0
8548,6,24,2024-06-15,0.05,170.05
8549,11,51,2024-04-13,0.15,551.65
8550,15,53,2024-03-11,0.0,299.0
8551,13,32,2024-12-14,0.1,494.1
8552,4,90,2024-10-24,0.15,594.15
8553,9,83,2024-12-24,0.05,569.05
8554,14,76,2024-06-03,0.2,79.2
8555,1,78,2024-10-26,0.1,134.1
8556,3,75,2024-02-18,0.0,499.0
8557,4,41,2024-12-17,0.0,699.0
8558,4,82,2024-11-08,0.05,664.05
8559,11,53,2024-09-12,0.0,649.0
8560,9,52,2024-06-26,0.0,599.0
8561,13,113,2024-09-09,0.1,494.1
8562,2,26,2024-06-11,0.0,199.0
8563,12,118,2024-08-07,0.2,135.2
8564,2,16,2024-12-16,0.05,189.05
8565,1,65,2024-11-18,0.0,149.0
8566,7,98,2024-05-30,0.0,449.0
8567,15,22,2024-06-23,0.1,269.1
8568,12,68,2024-08-31,0.1,152.1
8569,12,78,2024-09-10,0.1,152.1
8570,10,84,2024-02-22,0.3,132.3
8571,11,71,2024-04-25,0.1,584.1
8572,9,98,2024-04-21,0.1,539.1
8573,11,58,2024-03-18,0.1,584.1
8574,1,96,2024-05-19,0.15,126.65
8575,11,61,2024-08-26,0.2,519.2
8576,11,39,2024-05-12,0.05,616.55
8577,14,6,2024-04-11,0.05,94.05
8578,11,9,2024-06-01,0.05,616.55
8579,13,60,2024-02-05,0.0,549.0
8580,2,57,2024-12-01,0.0,199.0
8581,10,68,2024-05-25,0.0,189.0
8582,15,85,2024-05-28,0.0,299.0
8583,10,50,2024-09-13,0.0,189.0
8584,9,54,2024-03-25,0.05,569.05
8585,1,59,2024-12-12,0.15,126.65
8586,1,72,2024-10-15,0.1,134.1
8587,4,62,2024-08-25,0.15,594.15
8588,15,34,2024-02-07,0.15,254.15
8589,5,14,2024-12-26,0.2,103.2
8590,12,67,2024-12-29,0.0,169.0
8591,2,72,2024-01-10,0.15,169.15
8592,3,98,2024-04-06,0.0,499.0
8593,13,114,2024-12-09,0.1,494.1
8594,4,105,2024-10-07,0.05,664.05
8595,4,56,2024-07-16,0.1,629.1
8596,4,66,2024-08-01,0.05,664.05
8597,12,74,2024-05-04,0.15,143.65
8598,15,118,2024-03-13,0.0,299.0
8599,10,88,2024-06-27,0.0,189.0
8600,12,9,2024-06-27,0.0,169.0
8601,14,42,2024-10-02,0.05,94.05
8602,15,93,2024-12-20,0.05,284.05
8603,9,104,2024-10-26,0.2,479.2
8604,4,118,2024-02-10,0.1,629.1
8605,6,38,2024-04-07,0.0,179.0
8606,15,18,2024-10-17,0.15,254.15
8607,6,77,2024-11-19,0.0,179.0
8608,1,45,2024-08-11,0.3,104.3
8609,3,54,2024-05-08,0.15,424.15
8610,13,114,2024-03-31,0.05,521.55
8611,4,115,2024-01-20,0.0,699.0
8612,8,102,2024-01-04,0.1,143.1
8613,11,63,2024-12-24,0.05,616.55
8614,5,6,2024-09-05,0.05,122.55
8615,15,20,2024-06-12,0.15,254.15
8616,7,12,2024-10-15,0.1,404.1
8617,12,73,2024-09-26,0.1,152.1
8618,7,35,2024-10-19,0.05,426.55
8619,3,64,2024-03-20,0.05,474.05
8620,15,110,2024-10-27,0.05,284.05
8621,14,42,2024-07-21,0.2,79.2
8622,8,68,2024-04-21,0.0,159.0
8623,1,88,2024-02-02,0.05,141.55
8624,12,41,2024-04-13,0.0,169.0
8625,11,21,2024-04-02,0.0,649.0
8626,15,52,2024-01-13,0.0,299.0
8627,11,31,2024-12-04,0.2,519.2
8628,2,109,2024-02-22,0.0,199.0
8629,14,67,2024-07-24,0.05,94.05
8630,4,22,2024-02-21,0.0,699.0
8631,8,117,2024-12-26,0.05,151.05
8632,4,36,2024-11-05,0.05,664.05
8633,3,100,2024-04-07,0.2,399.2
8634,6,42,2024-10-07,0.15,152.15
8635,13,32,2024-09-23,0.0,549.0
8636,4,65,2024-06-03,0.05,664.05
8637,12,101,2024-04-23,0.15,143.65
8638,4,120,2024-07-30,0.1,629.1
8639,14,39,2024-11-16,0.0,99.0
8640,15,87,2024-05-24,0.05,284.05
8641,2,29,2024-12-27,0.2,159.2
8642,6,89,2024-12-20,0.05,170.05
8643,3,118,2024-11-10,0.0,499.0
8644,9,33,2024-07-05,0.2,479.2
8645,7,3,2024-03-31,0.1,404.1
8646,15,78,2024-04-16,0.1,269.1
8647,11,12,2024-04-10,0.05,616.55
8648,15,2,2024-01-02,0.0,299.0
8649,6,43,2024-01-27,0.05,170.05
8650,1,86,2024-08-04,0.05,141.55
8651,10,62,2024-12-03,0.15,160.65
8652,7,14,2024-05-03,0.0,449.0
8653,10,7,2024-10-31,0.05,179.55
8654,12,14,2024-11-23,0.2,135.2
8655,3,48,2024-10-31,0.0,499.0
8656,9,47,2024-03-12,0.0,599.0
8657,3,78,2024-03-05,0.0,499.0
8658,2,102,2024-05-24,0.0,199.0
8659,5,96,2024-06-01,0.0,129.0
8660,11,116,2024-12-02,0.3,454.3
8661,14,103,2024-03-16,0.05,94.05
8662,10,52,2024-08-11,0.05,179.55
8663,10,54,2024-02-23,0.3,132.3
8664,13,41,2024-09-23,0.05,521.55
8665,13,92,2024-08-15,0.1,494.1
8666,1,100,2024-10-29,0.1,134.1
8667,4,53,2024-08-12,0.1,629.1
8668,10,107,2024-01-03,0.1,170.1
8669,1,1,2024-12-08,0.1,134.1
8670,5,8,2024-06-30,0.0,129.0
8671,11,9,2024-03-27,0.15,551.65
8672,3,74,2024-03-03,0.1,449.1
8673,4,65,2024-05-30,0.0,699.0
8674,9,40,2024-10-03,0.1,539.1
8675,8,120,2024-09-01,0.0,159.0
8676,3,57,2024-11-22,0.05,474.05
8677,13,98,2024-12-10,0.0,549.0
8678,9,59,2024-07-02,0.1,539.1
8679,2,33,2024-03-09,0.1,179.1
8680,13,10,2024-03-24,0.1,494.1
8681,1,115,2024-08-10,0.0,149.0
8682,13,97,2024-09-23,0.05,521.55
8683,7,7,2024-08-01,0.0,449.0
8684,13,88,2024-02-09,0.2,439.2
8685,13,33,2024-09-28,0.1,494.1
8686,6,69,2024-09-04,0.0,179.0
8687,7,47,2024-02-13,0.05,426.55
8688,1,30,2024-06-15,0.1,134.1
8689,9,4,2024-08-25,0.05,569.05
8690,10,5,2024-10-20,0.05,179.55
8691,3,78,2024-04-01,0.05,474.05
8692,12,57,2024-11-07,0.0,169.0
8693,15,55,2024-12-25,0.0,299.0
8694,1,20,2024-11-06,0.05,141.55
8695,8,114,2024-02-05,0.0,159.0
8696,4,16,2024-02-22,0.0,699.0
8697,7,80,2024-06-07,0.05,426.55
8698,2,3,2024-05-05,0.15,169.15
8699,7,76,2024-07-31,0.0,449.0
8700,14,116,2024-06-20,0.05,94.05
8701,12,85,2024-08-12,0.0,169.0
8702,13,63,2024-05-17,0.05,521.55
8703,14,73,2024-03-07,0.05,94.05
8704,15,115,2024-08-10,0.15,254.15
8705,8,13,2024-06-28,0.2,127.2
8706,12,75,2024-10-06,0.2,135.2
8707,2,91,2024-01-18,0.15,169.15
8708,11,11,2024-06-16,0.1,584.1
8709,15,36,2024-11-09,0.05,284.05
8710,8,86,2024-11-13,0.05,151.05
8711,9,76,2024-11-11,0.1,539.1
8712,1,100,2024-05-06,0.05,141.55
8713,8,65,2024-06-19,0.3,111.3
8714,12,58,2024-04-09,0.15,143.65
8715,3,69,2024-04-08,0.15,424.15
8716,12,80,2024-08-25,0.3,118.3
8717,8,19,2024-11-19,0.05,151.05
8718,4,77,2024-12-20,0.2,559.2
8719,8,98,2024-02-11,0.15,135.15
8720,6,77,2024-01-01,0.0,179.0
8721,3,105,2024-02-28,0.05,474.05
8722,5,10,2024-07-31,0.15,109.65
8723,12,73,2024-02-26,0.0,169.0
8724,14,43,2024-12-30,0.1,89.1
8725,8,59,2024-03-25,0.2,127.2
8726,10,72,2024-12-01,0.0,189.0
8727,3,85,2024-03-21,0.05,474.05
8728,10,14,2024-10-24,0.0,189.0
8729,3,104,2024-12-03,0.05,474.05
8730,11,86,2024-11-19,0.1,584.1
8731,11,87,2024-12-21,0.0,649.0
8732,10,58,2024-10-24,0.05,179.55
8733,1,38,2024-04-22,0.05,141.55
8734,13,43,2024-03-01,0.2,439.2
8735,14,4,2024-05-01,0.0,99.0
8736,2,25,2024-10-23,0.15,169.15
