sale_id,product_id,customer_id,sales_date,discount,final_price,sales_rating
7420,8,94,2024-06-27,0.0,159.0,4.2
7421,12,39,2024-10-26,0.15,143.65,4.6
7422,6,107,2024-11-26,0.1,161.1,5.0
7423,12,118,2024-05-25,0.1,152.1,4.5
7424,12,72,2024-02-14,0.05,160.55,3.9
7425,15,40,2024-08-04,0.15,254.15,3.6
7426,12,39,2024-06-17,0.05,160.55,3.6
7427,8,110,2024-09-22,0.2,127.2,4.3
7428,2,85,2024-01-27,0.0,199.0,3.6
7429,14,18,2024-06-02,0.15,84.15,4.5
7430,12,6,2024-12-30,0.0,169.0,4.2
7431,11,106,2024-05-19,0.2,519.2,4.5
7432,2,107,2024-07-12,0.0,199.0,3.7
7433,12,101,2024-08-27,0.05,160.55,5.0
7434,1,98,2024-07-30,0.05,141.55,4.1
7435,13,71,2024-03-25,0.0,549.0,3.9
7436,1,21,2024-01-04,0.05,141.55,5.0
7437,2,6,2024-10-03,0.05,189.05,4.2
7438,4,40,2024-01-02,0.05,664.05,4.4
7439,9,70,2024-09-13,0.1,539.1,4.7
7440,11,113,2024-11-13,0.0,649.0,3.4
7441,3,41,2024-03-06,0.05,474.05,3.8
7442,11,22,2024-08-13,0.0,649.0,3.4
7443,11,102,2024-09-17,0.05,616.55,4.1
7444,3,7,2024-12-05,0.0,499.0,5.0
7445,1,91,2024-09-25,0.05,141.55,4.4
7446,15,51,2024-09-12,0.0,299.0,4.1
7447,3,91,2024-11-29,0.05,474.05,4.4
7448,11,90,2024-02-12,0.05,616.55,4.5
7449,3,6,2024-12-10,0.05,474.05,4.2
7450,8,60,2024-01-18,0.1,143.1,4.0
7451,2,96,2024-05-23,0.0,199.0,4.4
7452,12,70,2024-06-02,0.0,169.0,4.9
7453,1,23,2024-02-05,0.1,134.1,4.7
7454,10,3,2024-03-29,0.0,189.0,3.8
7455,1,89,2024-12-31,0.15,126.65,4.3
7456,1,109,2024-06-02,0.15,126.65,5.0
7457,6,99,2024-04-12,0.0,179.0,4.8
7458,14,106,2024-01-13,0.3,69.3,3.4
7459,2,16,2024-05-04,0.0,199.0,4.2
7460,12,64,2024-02-01,0.1,152.1,4.7
7461,12,32,2024-11-04,0.0,169.0,4.4
7462,5,32,2024-07-24,0.0,129.0,4.0
7463,15,111,2024-07-22,0.05,284.05,3.3
7464,5,79,2024-12-24,0.1,116.1,4.7
7465,8,27,2024-01-15,0.3,111.3,3.8
7466,15,59,2024-01-12,0.0,299.0,3.9
7467,11,28,2024-02-09,0.05,616.55,4.3
7468,12,107,2024-09-18,0.0,169.0,4.2
7469,11,96,2024-04-21,0.0,649.0,3.6
7470,1,17,2024-09-08,0.0,149.0,4.5
7471,11,39,2024-10-25,0.1,584.1,5.0
7472,12,47,2024-02-22,0.1,152.1,4.5
7473,1,45,2024-10-21,0.1,134.1,4.4
7474,10,60,2024-07-20,0.05,179.55,4.0
7475,13,26,2024-09-09,0.0,549.0,3.3
7476,1,91,2024-08-17,0.1,134.1,4.3
7477,15,5,2024-07-27,0.05,284.05,4.3
7478,2,93,2024-05-15,0.1,179.1,4.4
7479,6,74,2024-03-31,0.05,170.05,3.3
7480,11,60,2024-05-18,0.1,584.1,3.7
7481,2,21,2024-08-16,0.05,189.05,4.7
7482,8,103,2024-02-05,0.1,143.1,3.3
7483,3,28,2024-08-11,0.05,474.05,3.8
7484,3,38,2024-07-07,0.0,499.0,4.5
7485,1,68,2024-10-19,0.1,134.1,4.8
7486,8,84,2024-09-07,0.15,135.15,5.0
7487,7,3,2024-09-28,0.1,404.1,3.9
7488,5,82,2024-01-13,0.1,116.1,4.8
7489,15,89,2024-12-03,0.05,284.05,5.0
7490,15,75,2024-05-14,0.05,284.05,4.2
7491,12,120,2024-03-16,0.0,169.0,4.9
7492,7,51,2024-02-10,0.0,449.0,4.0
7493,11,26,2024-09-22,0.0,649.0,3.9
7494,3,26,2024-11-29,0.05,474.05,4.2
7495,3,80,2024-08-25,0.0,499.0,3.6
7496,14,68,2024-01-04,0.0,99.0,5.0
7497,3,78,2024-10-15,0.05,474.05,4.1
7498,15,72,2024-07-03,0.15,254.15,4.7
7499,11,33,2024-03-01,0.05,616.55,3.7
7500,1,4,2024-02-01,0.1,134.1,5.0
7501,11,17,2024-08-12,0.15,551.65,3.9
7502,12,77,2024-05-13,0.0,169.0,4.6
7503,10,21,2024-07-06,0.05,179.55,4.2
7504,15,55,2024-12-10,0.0,299.0,3.9
7505,11,49,2024-02-01,0.05,616.55,5.0
7506,4,1,2024-04-08,0.0,699.0,3.7
7507,13,92,2024-04-25,0.05,521.55,4.5
7508,14,57,2024-01-09,0.0,99.0,4.0
7509,14,93,2024-11-02,0.0,99.0,4.7
7510,12,87,2024-10-01,0.0,169.0,5.0
7511,5,30,2024-05-15,0.0,129.0,4.4
7512,2,9,2024-11-26,0.2,159.2,4.5
7513,6,71,2024-11-18,0.2,143.2,4.9
7514,3,88,2024-12-21,0.0,499.0,3.7
7515,15,82,2024-02-03,0.05,284.05,4.6
7516,1,51,2024-10-13,0.1,134.1,5.0
7517,5,28,2024-02-08,0.05,122.55,4.5
7518,6,92,2024-04-13,0.0,179.0,4.4
7519,10,54,2024-10-03,0.1,170.1,4.6
7520,6,114,2024-09-18,0.15,152.15,4.1
7521,10,91,2024-08-09,0.05,179.55,4.3
7522,4,68,2024-02-13,0.05,664.05,4.5
7523,9,94,2024-07-04,0.1,539.1,5.0
7524,10,87,2024-07-07,0.1,170.1,4.3
7525,10,109,2024-10-04,0.1,170.1,3.4
7526,5,92,2024-12-21,0.05,122.55,4.9
7527,15,120,2024-01-17,0.0,299.0,4.7
7528,13,112,2024-10-03,0.0,549.0,4.2
7529,10,112,2024-03-14,0.0,189.0,4.7
7530,4,36,2024-06-22,0.0,699.0,4.3
7531,7,111,2024-10-08,0.0,449.0,5.0
7532,3,47,2024-12-06,0.2,399.2,4.3
7533,5,4,2024-07-24,0.05,122.55,3.5
7534,8,30,2024-06-14,0.15,135.15,5.0
7535,9,11,2024-01-31,0.0,599.0,4.6
7536,15,101,2024-02-16,0.05,284.05,4.5
7537,5,98,2024-03-05,0.05,122.55,4.7
7538,7,26,2024-07-17,0.1,404.1,3.9
7539,12,52,2024-06-01,0.05,160.55,4.7
7540,7,1,2024-04-21,0.0,449.0,4.7
7541,2,94,2024-03-29,0.15,169.15,4.8
7542,10,78,2024-03-12,0.0,189.0,3.8
7543,6,43,2024-08-08,0.1,161.1,3.7
7544,5,63,2024-05-27,0.0,129.0,4.6
7545,9,112,2024-12-12,0.05,569.05,4.6
7546,14,63,2024-12-16,0.05,94.05,4.0
7547,7,110,2024-10-11,0.0,449.0,4.4
7548,2,72,2024-12-23,0.1,179.1,4.2
7549,7,80,2024-01-17,0.3,314.3,3.9
7550,4,74,2024-03-20,0.2,559.2,4.1
7551,3,27,2024-06-03,0.1,449.1,3.2
7552,3,39,2024-04-15,0.05,474.05,5.0
7553,1,33,2024-08-14,0.0,149.0,4.3
7554,7,36,2024-06-27,0.0,449.0,4.5
7555,15,28,2024-08-04,0.2,239.2,4.4
7556,9,63,2024-03-13,0.2,479.2,4.7
7557,7,104,2024-03-22,0.05,426.55,4.2
7558,1,90,2024-03-03,0.1,134.1,4.6
7559,14,27,2024-05-17,0.05,94.05,4.2
7560,14,80,2024-08-03,0.15,84.15,4.6
7561,4,1,2024-09-18,0.3,489.3,4.9
7562,3,17,2024-05-05,0.1,449.1,4.1
7563,13,111,2024-12-08,0.0,549.0,4.9
7564,15,66,2024-05-30,0.05,284.05,4.5
7565,3,28,2024-03-20,0.1,449.1,4.2
7566,15,48,2024-07-13,0.05,284.05,3.5
7567,7,75,2024-01-25,0.15,381.65,4.1
7568,3,92,2024-03-01,0.0,499.0,4.2
7569,9,80,2024-11-01,0.1,539.1,4.0
7570,11,15,2024-06-25,0.15,551.65,4.5
7571,15,43,2024-01-03,0.3,209.3,3.3
7572,1,46,2024-01-08,0.1,134.1,4.5
7573,13,111,2024-11-10,0.0,549.0,5.0
7574,14,60,2024-07-14,0.0,99.0,3.5
7575,9,35,2024-11-11,0.05,569.05,4.9
7576,5,15,2024-10-31,0.05,122.55,3.7
7577,14,111,2024-12-08,0.15,84.15,4.0
7578,4,46,2024-12-13,0.0,699.0,4.7
7579,2,96,2024-05-07,0.0,199.0,3.9
7580,1,85,2024-03-26,0.0,149.0,4.1
7581,14,79,2024-12-26,0.05,94.05,4.6
7582,6,79,2024-04-09,0.05,170.05,4.7
7583,5,48,2024-07-17,0.1,116.1,4.6
7584,5,35,2024-02-17,0.05,122.55,3.5
7585,8,110,2024-01-03,0.1,143.1,5.0
7586,5,52,2024-02-04,0.05,122.55,4.8
7587,5,28,2024-12-13,0.1,116.1,4.3
7588,12,63,2024-12-25,0.05,160.55,3.7
7589,11,22,2024-01-09,0.0,649.0,3.5
7590,1,39,2024-08-23,0.1,134.1,4.5
7591,11,16,2024-06-26,0.05,616.55,4.4
7592,10,98,2024-05-22,0.0,189.0,4.9
7593,8,71,2024-11-16,0.15,135.15,3.9
7594,15,62,2024-02-27,0.1,269.1,4.5
7595,8,25,2024-09-25,0.0,159.0,4.4
7596,7,87,2024-07-28,0.05,426.55,4.2
7597,11,27,2024-05-27,0.2,519.2,3.8
7598,7,95,2024-12-06,0.1,404.1,4.0
7599,7,51,2024-06-18,0.05,426.55,4.0
7600,9,107,2024-12-02,0.0,599.0,4.8
7601,5,21,2024-11-23,0.0,129.0,4.4
7602,8,3,2024-12-05,0.1,143.1,4.0
7603,2,71,2024-09-04,0.05,189.05,4.0
7604,2,69,2024-01-30,0.1,179.1,4.5
7605,1,17,2024-01-05,0.0,149.0,3.6
7606,15,55,2024-05-26,0.0,299.0,3.7
7607,8,108,2024-08-19,0.1,143.1,4.3
7608,6,51,2024-08-12,0.1,161.1,4.4
7609,4,65,2024-05-14,0.15,594.15,3.7
7610,11,104,2024-01-01,0.1,584.1,4.6
7611,7,56,2024-06-30,0.0,449.0,3.9
7612,8,14,2024-07-11,0.0,159.0,4.0
7613,10,110,2024-06-15,0.1,170.1,3.3
7614,6,53,2024-04-03,0.1,161.1,5.0
7615,6,42,2024-10-02,0.0,179.0,4.3
7616,7,90,2024-04-11,0.05,426.55,5.0
7617,11,30,2024-12-13,0.05,616.55,4.2
7618,5,59,2024-11-27,0.0,129.0,4.7
7619,10,93,2024-01-23,0.05,179.55,3.8
7620,4,90,2024-12-28,0.2,559.2,4.1
7621,8,102,2024-06-23,0.0,159.0,4.8
7622,8,56,2024-12-22,0.1,143.1,4.3
7623,13,109,2024-08-27,0.0,549.0,4.7
7624,15,111,2024-06-03,0.0,299.0,4.2
7625,9,79,2024-03-14,0.1,539.1,4.6
7626,12,27,2024-01-28,0.15,143.65,4.1
7627,7,18,2024-04-12,0.05,426.55,4.6
7628,13,92,2024-02-04,0.05,521.55,5.0
7629,5,41,2024-05-19,0.0,129.0,3.9
7630,14,117,2024-04-16,0.05,94.05,4.7
7631,5,33,2024-12-02,0.2,103.2,3.6
7632,13,4,2024-08-22,0.05,521.55,4.6
7633,2,78,2024-07-19,0.1,179.1,4.1
7634,8,110,2024-08-22,0.1,143.1,4.4
7635,2,14,2024-12-06,0.1,179.1,4.1
7636,3,70,2024-03-26,0.05,474.05,4.1
7637,13,26,2024-09-09,0.05,521.55,3.5
7638,10,81,2024-12-02,0.05,179.55,4.7
7639,13,3,2024-06-04,0.15,466.65,4.3
7640,15,78,2024-03-28,0.0,299.0,3.9
7641,5,11,2024-06-15,0.0,129.0,4.2
7642,1,11,2024-08-18,0.0,149.0,4.5
7643,7,102,2024-12-17,0.1,404.1,3.8
7644,11,97,2024-05-15,0.05,616.55,4.7
7645,5,91,2024-04-02,0.1,116.1,3.7
7646,15,80,2024-02-23,0.2,239.2,3.5
7647,11,55,2024-01-30,0.0,649.0,4.1
7648,15,117,2024-07-04,0.05,284.05,4.4
7649,3,117,2024-12-25,0.15,424.15,4.7
7650,11,8,2024-11-01,0.05,616.55,4.5
7651,3,79,2024-01-24,0.0,499.0,4.6
7652,10,88,2024-05-11,0.05,179.55,4.3
7653,15,44,2024-01-31,0.0,299.0,4.3
7654,14,99,2024-08-12,0.1,89.1,5.0
7655,3,2,2024-02-12,0.0,499.0,3.7
7656,14,13,2024-01-08,0.05,94.05,4.6
7657,1,24,2024-01-05,0.15,126.65,3.2
7658,7,60,2024-03-21,0.1,404.1,3.8
7659,10,85,2024-09-25,0.2,151.2,4.5
7660,8,73,2024-05-22,0.1,143.1,4.2
7661,5,55,2024-05-11,0.0,129.0,3.7
7662,11,38,2024-01-31,0.05,616.55,4.0
7663,8,11,2024-09-18,0.3,111.3,5.0
7664,9,64,2024-07-26,0.0,599.0,4.0
7665,9,14,2024-01-18,0.05,569.05,4.5
7666,7,81,2024-03-04,0.0,449.0,4.8
7667,1,33,2024-07-05,0.05,141.55,3.7
7668,5,26,2024-09-23,0.0,129.0,3.9
7669,3,6,2024-07-28,0.15,424.15,4.4
7670,13,89,2024-12-17,0.1,494.1,3.8
7671,15,33,2024-05-18,0.15,254.15,4.6
7672,3,94,2024-12-12,0.0,499.0,3.6
7673,12,37,2024-10-03,0.05,160.55,4.3
7674,4,37,2024-12-17,0.3,489.3,3.5
7675,8,111,2024-08-28,0.1,143.1,4.0
7676,5,32,2024-12-02,0.05,122.55,4.5
7677,15,44,2024-09-07,0.05,284.05,3.6
7678,5,92,2024-08-26,0.05,122.55,3.9
7679,11,105,2024-06-26,0.0,649.0,3.9
7680,7,9,2024-08-18,0.0,449.0,4.2
7681,8,92,2024-05-10,0.05,151.05,4.0
7682,10,67,2024-09-07,0.1,170.1,4.4
7683,3,12,2024-06-24,0.05,474.05,4.7
7684,13,75,2024-04-01,0.0,549.0,5.0
7685,3,2,2024-12-13,0.05,474.05,3.9
7686,3,12,2024-02-12,0.1,449.1,4.8
7687,6,106,2024-07-01,0.05,170.05,4.6
7688,6,104,2024-07-09,0.15,152.15,3.8
7689,12,17,2024-09-07,0.1,152.1,4.2
7690,11,45,2024-03-10,0.2,519.2,4.5
7691,2,68,2024-11-01,0.15,169.15,3.8
7692,10,11,2024-11-18,0.05,179.55,4.9
7693,3,52,2024-03-14,0.05,474.05,5.0
7694,1,89,2024-09-21,0.05,141.55,3.9
7695,10,37,2024-12-19,0.1,170.1,4.0
7696,2,120,2024-02-12,0.0,199.0,4.3
7697,10,111,2024-03-30,0.1,170.1,4.3
7698,11,3,2024-04-11,0.1,584.1,4.3
7699,4,51,2024-09-19,0.15,594.15,4.7
7700,10,102,2024-04-29,0.1,170.1,3.9
7701,13,22,2024-02-02,0.0,549.0,4.7
7702,14,52,2024-02-14,0.0,99.0,4.3
7703,14,6,2024-02-21,0.05,94.05,3.9
7704,11,107,2024-01-17,0.15,551.65,3.8
7705,13,113,2024-04-19,0.3,384.3,4.4
7706,2,20,2024-02-15,0.1,179.1,3.6
7707,6,114,2024-04-22,0.0,179.0,3.9
7708,7,47,2024-12-16,0.05,426.55,4.0
7709,5,108,2024-10-13,0.15,109.65,3.9
7710,7,89,2024-08-06,0.0,449.0,4.8
7711,7,19,2024-11-16,0.0,449.0,4.0
7712,2,94,2024-02-05,0.0,199.0,3.8
7713,9,22,2024-03-28,0.05,569.05,3.1
7714,7,11,2024-12-31,0.0,449.0,4.0
7715,8,45,2024-10-25,0.05,151.05,4.3
7716,11,103,2024-09-09,0.2,519.2,3.5
7717,5,63,2024-03-16,0.0,129.0,4.4
7718,3,5,2024-03-29,0.15,424.15,4.9
7719,1,31,2024-10-03,0.05,141.55,4.1
7720,13,116,2024-04-02,0.1,494.1,3.7
7721,3,107,2024-06-27,0.0,499.0,5.0
7722,11,73,2024-08-13,0.05,616.55,3.8
7723,8,91,2024-11-23,0.0,159.0,4.8
7724,7,12,2024-02-22,0.2,359.2,4.3
7725,3,34,2024-10-09,0.05,474.05,4.6
7726,6,47,2024-08-19,0.0,179.0,4.5
7727,4,50,2024-04-27,0.0,699.0,4.7
7728,9,91,2024-10-01,0.05,569.05,4.1
7729,15,46,2024-11-13,0.15,254.15,3.9
7730,15,99,2024-10-31,0.05,284.05,3.3
7731,8,15,2024-04-24,0.05,151.05,4.1
7732,6,39,2024-05-25,0.3,125.3,5.0
7733,10,82,2024-02-01,0.1,170.1,5.0
7734,11,42,2024-12-05,0.0,649.0,5.0
7735,14,7,2024-09-25,0.1,89.1,4.1
7736,2,90,2024-09-11,0.2,159.2,4.4
7737,5,39,2024-03-16,0.05,122.55,4.9
7738,10,53,2024-06-27,0.1,170.1,4.7
7739,3,12,2024-11-30,0.0,499.0,4.3
7740,5,65,2024-05-13,0.05,122.55,4.6
7741,11,12,2024-08-04,0.2,519.2,3.6
7742,8,4,2024-10-10,0.2,127.2,4.4
7743,13,120,2024-12-17,0.0,549.0,3.4
7744,4,63,2024-12-16,0.1,629.1,5.0
7745,3,19,2024-06-12,0.05,474.05,4.3
7746,7,35,2024-02-25,0.05,426.55,4.4
7747,2,65,2024-11-06,0.05,189.05,4.5
7748,13,37,2024-09-06,0.05,521.55,4.3
7749,2,12,2024-06-14,0.0,199.0,4.9
7750,7,1,2024-08-11,0.05,426.55,5.0
7751,15,79,2024-09-27,0.1,269.1,4.0
7752,11,81,2024-03-29,0.05,616.55,4.0
7753,7,118,2024-10-31,0.1,404.1,5.0
7754,6,89,2024-03-26,0.1,161.1,3.8
7755,2,90,2024-07-11,0.05,189.05,3.8
7756,11,104,2024-08-19,0.05,616.55,3.6
7757,9,44,2024-11-19,0.05,569.05,3.7
7758,9,55,2024-01-10,0.15,509.15,3.7
7759,4,99,2024-07-26,0.05,664.05,5.0
7760,15,53,2024-05-29,0.0,299.0,3.7
7761,9,16,2024-12-25,0.1,539.1,4.7
7762,9,112,2024-05-25,0.15,509.15,4.8
7763,14,47,2024-06-23,0.05,94.05,4.1
7764,14,120,2024-03-14,0.1,89.1,4.7
7765,14,77,2024-05-13,0.05,94.05,4.0
7766,11,59,2024-11-13,0.05,616.55,5.0
7767,7,17,2024-12-01,0.1,404.1,4.7
7768,11,21,2024-06-17,0.15,551.65,4.1
7769,7,94,2024-09-24,0.05,426.55,4.3
7770,3,80,2024-10-06,0.0,499.0,4.2
7771,11,93,2024-02-02,0.15,551.65,4.6
7772,15,89,2024-12-25,0.05,284.05,4.3
7773,14,48,2024-06-28,0.0,99.0,3.9
7774,2,2,2024-05-14,0.0,199.0,4.0
7775,8,71,2024-08-06,0.0,159.0,4.4
7776,6,117,2024-11-26,0.1,161.1,3.6
7777,2,60,2024-04-03,0.1,179.1,4.9
7778,7,118,2024-09-26,0.15,381.65,5.0
7779,13,19,2024-07-31,0.1,494.1,4.3
7780,4,16,2024-02-14,0.15,594.15,4.5
7781,11,101,2024-02-07,0.1,584.1,4.6
7782,5,85,2024-08-13,0.0,129.0,3.5
7783,12,93,2024-02-02,0.05,160.55,4.2
7784,11,108,2024-08-05,0.0,649.0,5.0
7785,3,116,2024-01-11,0.1,449.1,4.6
7786,2,72,2024-11-20,0.05,189.05,4.8
7787,1,96,2024-04-30,0.0,149.0,3.0
7788,7,32,2024-11-09,0.1,404.1,4.1
7789,13,101,2024-07-12,0.0,549.0,4.4
7790,7,12,2024-12-21,0.05,426.55,3.9
7791,6,97,2024-07-19,0.0,179.0,4.4
7792,5,93,2024-01-13,0.05,122.55,4.8
7793,6,80,2024-10-12,0.05,170.05,4.2
7794,9,16,2024-12-02,0.1,539.1,4.6
7795,15,63,2024-03-08,0.05,284.05,4.2
7796,8,16,2024-09-27,0.0,159.0,3.5
7797,10,84,2024-11-11,0.1,170.1,4.1
7798,2,1,2024-07-31,0.1,179.1,4.6
7799,8,66,2024-05-17,0.0,159.0,4.5
7800,4,21,2024-10-26,0.0,699.0,4.1
7801,6,95,2024-04-08,0.0,179.0,3.9
7802,1,53,2024-04-24,0.05,141.55,3.9
7803,15,88,2024-06-29,0.05,284.05,4.0
7804,13,79,2024-06-24,0.0,549.0,4.2
7805,3,15,2024-08-03,0.05,474.05,4.2
7806,10,16,2024-09-21,0.1,170.1,4.3
7807,8,48,2024-10-28,0.0,159.0,3.6
7808,2,37,2024-08-24,0.0,199.0,4.9
7809,4,113,2024-11-25,0.1,629.1,3.9
7810,14,120,2024-12-26,0.15,84.15,4.6
7811,7,119,2024-04-02,0.05,426.55,3.8
7812,12,47,2024-09-14,0.05,160.55,4.7
7813,5,7,2024-04-15,0.2,103.2,3.9
7814,15,92,2024-10-30,0.0,299.0,5.0
7815,1,108,2024-08-22,0.05,141.55,4.6
7816,8,71,2024-09-06,0.05,151.05,3.2
7817,1,37,2024-11-27,0.05,141.55,4.1
7818,2,96,2024-04-15,0.05,189.05,4.6
7819,1,33,2024-06-01,0.1,134.1,4.3
7820,10,35,2024-03-23,0.05,179.55,4.6
7821,2,77,2024-06-25,0.0,199.0,4.2
7822,10,103,2024-03-29,0.0,189.0,3.8
7823,4,101,2024-10-30,0.1,629.1,3.8
7824,8,24,2024-10-29,0.1,143.1,4.4
7825,2,91,2024-08-30,0.05,189.05,5.0
7826,4,19,2024-10-16,0.0,699.0,3.7
7827,15,85,2024-10-17,0.05,284.05,4.3
7828,11,75,2024-07-05,0.1,584.1,4.3
7829,15,111,2024-01-20,0.05,284.05,4.7
7830,8,26,2024-02-18,0.05,151.05,4.6
7831,2,40,2024-07-31,0.0,199.0,4.2
7832,15,36,2024-05-03,0.05,284.05,4.1
7833,6,9,2024-08-03,0.05,170.05,5.0
7834,15,9,2024-11-13,0.1,269.1,4.6
7835,13,31,2024-11-04,0.15,466.65,4.8
7836,2,58,2024-02-19,0.0,199.0,4.7
7837,14,99,2024-12-11,0.05,94.05,4.0
7838,15,3,2024-08-19,0.15,254.15,4.0
7839,2,72,2024-11-13,0.1,179.1,4.5
7840,1,22,2024-09-10,0.05,141.55,4.6
7841,2,75,2024-02-02,0.05,189.05,4.1
7842,14,58,2024-02-07,0.05,94.05,3.7
7843,11,4,2024-01-23,0.1,584.1,4.5
7844,14,71,2024-05-11,0.15,84.15,4.7
7845,12,81,2024-10-17,0.05,160.55,4.5
7846,5,37,2024-03-17,0.2,103.2,4.5
7847,12,59,2024-11-01,0.0,169.0,4.6
7848,9,37,2024-10-22,0.15,509.15,4.7
7849,13,79,2024-02-23,0.05,521.55,4.1
7850,12,23,2024-05-20,0.0,169.0,4.1
7851,10,51,2024-02-13,0.2,151.2,4.3
7852,6,82,2024-02-19,0.0,179.0,4.0
7853,6,93,2024-05-08,0.05,170.05,4.4
7854,13,88,2024-01-22,0.0,549.0,3.1
7855,1,75,2024-02-13,0.15,126.65,4.0
7856,6,91,2024-05-29,0.05,170.05,3.7
7857,1,38,2024-11-17,0.15,126.65,4.6
7858,12,20,2024-12-13,0.0,169.0,3.9
7859,11,17,2024-08-15,0.1,584.1,4.1
7860,11,81,2024-02-06,0.0,649.0,4.7
7861,5,10,2024-09-06,0.05,122.55,4.4
7862,1,103,2024-05-05,0.0,149.0,4.4
7863,9,111,2024-11-10,0.0,599.0,4.2
7864,9,85,2024-07-08,0.15,509.15,4.1
7865,4,26,2024-02-15,0.0,699.0,4.1
7866,1,28,2024-08-12,0.05,141.55,3.7
7867,2,16,2024-10-12,0.0,199.0,3.9
7868,13,77,2024-11-29,0.2,439.2,4.1
7869,10,13,2024-11-02,0.05,179.55,4.3
7870,12,57,2024-06-13,0.0,169.0,3.1
7871,1,69,2024-10-14,0.05,141.55,4.0
7872,8,102,2024-09-28,0.0,159.0,3.9
7873,2,69,2024-05-06,0.05,189.05,4.5
7874,9,23,2024-03-05,0.0,599.0,4.0
7875,8,116,2024-11-06,0.1,143.1,4.4
7876,12,108,2024-12-29,0.05,160.55,5.0
7877,5,101,2024-05-17,0.2,103.2,5.0
7878,1,29,2024-05-13,0.1,134.1,4.5
7879,7,82,2024-04-30,0.0,449.0,4.8
7880,8,67,2024-01-19,0.0,159.0,4.0
7881,8,115,2024-07-02,0.05,151.05,3.9
7882,4,113,2024-06-19,0.1,629.1,5.0
7883,13,114,2024-05-27,0.05,521.55,3.8
7884,12,118,2024-11-22,0.0,169.0,4.4
7885,8,101,2024-12-26,0.0,159.0,4.5
7886,14,77,2024-02-06,0.0,99.0,4.3
7887,9,19,2024-12-30,0.05,569.05,3.3
7888,15,17,2024-10-13,0.0,299.0,4.3
7889,7,94,2024-04-14,0.1,404.1,4.4
7890,11,22,2024-12-07,0.0,649.0,4.6
7891,12,12,2024-08-17,0.05,160.55,3.5
7892,1,74,2024-10-21,0.1,134.1,4.2
7893,15,105,2024-04-07,0.2,239.2,4.3
7894,6,68,2024-01-19,0.15,152.15,3.5
7895,15,28,2024-08-15,0.05,284.05,4.9
7896,12,30,2024-03-05,0.05,160.55,4.9
7897,3,34,2024-11-15,0.05,474.05,3.7
7898,8,5,2024-02-01,0.1,143.1,4.4
7899,2,71,2024-11-16,0.05,189.05,3.2
7900,6,66,2024-03-18,0.1,161.1,4.1
7901,13,22,2024-11-03,0.1,494.1,5.0
7902,13,36,2024-02-07,0.05,521.55,4.6
7903,8,88,2024-01-31,0.1,143.1,4.2
7904,15,98,2024-11-28,0.1,269.1,3.9
7905,13,44,2024-11-23,0.05,521.55,4.1
7906,7,81,2024-11-11,0.1,404.1,3.3
7907,14,90,2024-06-29,0.0,99.0,4.2
7908,11,20,2024-08-13,0.0,649.0,4.6
7909,6,7,2024-01-10,0.0,179.0,4.3
7910,6,105,2024-06-11,0.0,179.0,4.4
7911,5,64,2024-01-13,0.15,109.65,5.0
7912,9,6,2024-12-08,0.1,539.1,4.1
7913,1,2,2024-10-04,0.0,149.0,3.9
7914,15,100,2024-06-30,0.1,269.1,4.6
7915,15,100,2024-02-20,0.1,269.1,4.6
7916,14,15,2024-08-27,0.3,69.3,4.2
7917,11,66,2024-04-22,0.05,616.55,3.8
7918,6,119,2024-10-09,0.05,170.05,4.1
7919,15,39,2024-12-09,0.0,299.0,4.6
7920,14,35,2024-01-17,0.0,99.0,5.0
7921,2,75,2024-07-14,0.05,189.05,5.0
7922,13,92,2024-06-11,0.1,494.1,4.5
7923,8,37,2024-05-03,0.0,159.0,4.5
7924,11,73,2024-12-22,0.0,649.0,4.0
7925,13,3,2024-04-30,0.05,521.55,4.8
7926,15,117,2024-02-25,0.05,284.05,5.0
7927,2,1,2024-06-13,0.1,179.1,4.0
7928,6,103,2024-12-25,0.1,161.1,4.4
7929,11,22,2024-04-25,0.05,616.55,3.9
7930,4,38,2024-12-06,0.0,699.0,3.9
7931,1,2,2024-08-17,0.0,149.0,4.4
7932,9,52,2024-06-07,0.1,539.1,4.7
7933,12,45,2024-07-27,0.1,152.1,4.8
7934,14,113,2024-09-22,0.0,99.0,3.8
7935,9,73,2024-08-22,0.0,599.0,4.4
7936,6,95,2024-09-10,0.05,170.05,4.7
7937,11,102,2024-08-22,0.0,649.0,4.3
7938,14,61,2024-04-14,0.05,94.05,4.9
7939,6,67,2024-07-16,0.05,170.05,4.2
7940,3,44,2024-01-13,0.05,474.05,4.3
7941,5,87,2024-06-10,0.05,122.55,4.0
7942,13,101,2024-11-15,0.05,521.55,4.7
7943,9,32,2024-11-17,0.05,569.05,4.3
7944,1,66,2024-08-15,0.2,119.2,3.7
7945,1,55,2024-09-08,0.0,149.0,4.4
7946,3,10,2024-07-15,0.0,499.0,5.0
7947,7,86,2024-03-12,0.05,426.55,4.0
7948,14,115,2024-08-23,0.0,99.0,4.5
7949,7,79,2024-05-23,0.05,426.55,4.6
7950,10,115,2024-05-27,0.05,179.55,4.2
7951,4,14,2024-02-07,0.2,559.2,4.3
7952,11,85,2024-11-01,0.15,551.65,4.6
7953,6,72,2024-03-30,0.0,179.0,4.0
7954,6,95,2024-10-02,0.05,170.05,4.7
7955,2,100,2024-08-22,0.15,169.15,4.7
7956,10,56,2024-01-11,0.2,151.2,4.1
